query_idx,db_idx,success,tx,ty,tz,r00,r01,r02,r10,r11,r12,r20,r21,r22
512,2381,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512,2382,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512,2383,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512,2546,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512,2547,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
513,326,1,0.6450929058472648,7.344135238224284,0.8863219550446788,-0.9991152518032821,-0.016691175214483395,0.03860205025673452,0.0175750942671962,-0.9995884321882946,0.022673383003999327,0.03820771748695818,0.023331757441442204,0.998997397103281
513,408,1,0.8438481661016589,-1.6151378701427612,0.4237459476296015,0.9996161904836759,-0.011079162695317956,0.025391413447740343,0.01090529643154226,0.9999162033999605,0.006975721321059787,-0.025466570885056446,-0.006696143082370083,0.9996532475989746
513,409,1,-1.249676454939829,-0.15525878455710554,0.8344211598846087,0.999826677907851,0.008043858107568936,0.016790190305519957,-0.007834158630027633,0.9998909564417331,-0.01251803437427246,-0.01688905273571738,0.012384327708083325,0.999780670109654
513,410,1,-1.0592990085619385,0.5395941065176129,0.29535148191669647,0.9998406647962368,0.010635398294781344,0.01433643341037925,-0.010449984091920134,0.9998615829560585,-0.012946534713324956,-0.014472140556859346,0.01279465637350505,0.9998134095499952
513,644,1,-1.584558220117345,0.6831918359146036,0.3811785741524858,0.766142617312557,-0.6425971040659914,0.009718630740308912,0.6426656981400889,0.7659901614594957,-0.015487833333544511,0.0025080613184579924,0.018111719776348813,0.9998328236436158
513,738,1,-1.739788992559184,0.8213117743231233,0.47660157818957827,0.7794360691085884,-0.626443580408702,0.006917711852768905,0.626024113321617,0.7792411810291326,0.02961403937671561,-0.023942090811684878,-0.01875159601337007,0.9995374700002578
513,1124,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
513,1487,1,-0.9357819551489478,1.2230528826031646,0.3253993543806497,0.7816631306796313,-0.623603102276769,0.01104178277757778,0.6236664797533876,0.7813117037677234,-0.024334000649189613,0.0065476841810571534,0.025907380924499256,0.9996429039639595
513,2361,1,-0.23590737976121534,0.35501633333323596,0.32064467177651745,0.0009825599675531789,-0.999464238733941,0.032714982315352165,0.9980303846599675,-0.0010719386119543471,-0.06272321932975998,0.0627246831110938,0.03271217570868444,0.9974946253935492
513,2362,1,0.1772830185347425,0.3205746511871377,0.2035229564897243,-0.1044165593181559,-0.9939603824604413,0.033763001040361625,0.9925277009003635,-0.10630098893515655,-0.05990711724700314,0.0631343415709429,0.027255418736485286,0.9976327967062342
513,2363,1,1.4646760681750413,-0.6011725177092218,0.19077537073547024,0.005570167247795388,-0.9994180606754952,0.03365283394402042,0.9987207702385194,0.0038686237880702795,-0.05041683096114832,0.0502573012706633,0.033890614417838485,0.9981611242296361
513,2364,1,-2.6756198536994877,-1.1767080941341987,0.03823927092033985,-0.0546372895140053,-0.9978633684080003,0.035825473953627736,0.9969002522642388,-0.05654842796835202,-0.05470066114595971,0.05660966021855077,0.03272572816221811,0.9978598965216474
513,2366,1,-1.2670193225660347,-1.0971714435512454,0.24151076662044102,-0.16371995205066348,-0.9859778093464241,0.032303819850836295,0.9851493033952008,-0.1651242799103761,-0.047061897582125985,0.0517361316729342,0.024119114007496528,0.9983694912300827
513,2367,1,1.1009424073611676,0.22115970674706376,0.12550275651524312,-0.4378569215109335,-0.8982910614959302,0.036803330304239865,0.8963432891003078,-0.4393463627483254,-0.0595271503152881,0.06964211635074095,0.006924043351376742,0.9975480105006767
513,2368,1,1.09986078026043,-0.767130377803165,0.251364428067288,-0.2570829065273505,-0.9659083595768662,0.030486391570285928,0.9650524213911279,-0.2582582834284861,-0.04445765409569849,0.050815382893082586,0.017991663072072766,0.9985459913901464
513,2381,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
513,2382,1,0.044519398986844295,-2.4439989191571017,0.20539703372363238,-0.4252867387334067,-0.9040471345133961,0.04277813034274316,0.9049406897149104,-0.42551918782033826,0.003971006802042849,0.014612937959396595,0.04040048730940532,0.9990767050979407
513,2548,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
513,2549,1,0.9467303446635997,-1.0141703220955853,0.7459909439487116,-0.5199818620780495,-0.8538477305409284,0.023725854251220473,0.8541465045775275,-0.5195266270812664,0.022931037297827785,-0.007253401121941339,0.03218907895030154,0.9994554774318342
513,2551,1,3.504663967257373,0.6802517647875302,0.3488600790369458,-0.645491828402099,-0.7625156393107448,0.04370582652966395,0.7631069281165743,-0.6462558927835761,-0.004597532271616525,0.03175083820311553,0.030384549511704335,0.9990338650037697
514,323,1,0.08006014820599902,-0.29034079294408005,0.43755884469107076,0.0010298417705657292,-0.9988643987807675,0.04763247079738476,0.9999461557319065,0.0005367673666376733,-0.010363277366555143,0.010325941260226078,0.04764057859776922,0.9988111684437455
514,324,1,-1.5217898009347837,-1.591463709489054,1.168594485425961,-0.05118135136421955,-0.9972410784201725,0.053765237690383036,0.9986770385831768,-0.051374091695919374,-0.002208010225404699,0.004964058749503985,0.05358109940819009,0.9985511623882579
514,325,1,-1.0852644864809926,-2.074994976295322,0.848692915369671,-0.09386240318802544,-0.9952035073333217,0.027564982481828,0.9952949386161938,-0.09446756847835408,-0.021537494533359597,0.024038186968978432,0.025413726551657363,0.999387966742647
514,326,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,408,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,409,1,0.7225337707670818,-2.972416897909013,0.9384640591258602,0.9983498444779177,-0.054467173302775125,0.018191070977899237,0.05486485965514788,0.9982485467587168,-0.022128851509528216,-0.016953914177511742,0.023090386019191708,0.9995896152259417
514,410,1,0.2944814465851926,1.399825935836257,0.575013747611643,0.9996589069978202,0.021985673621968214,0.014096092200032079,-0.021682475574427346,0.9995377063773259,-0.0213129956345594,-0.01455815623243124,0.02100008774607089,0.9996734748915614
514,645,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,738,1,2.581673112288768,-3.752403458690307,0.9002942738545163,0.6736264685791991,-0.7388853663711613,0.016607112695234634,0.7385246675935222,0.6738222679123447,0.023342378228065383,-0.028437584028797203,-0.0034592814310753506,0.9995895843727993
514,1123,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,1124,1,1.4221786974879342,-1.1952295411638398,0.7705950294323842,0.5516573067494778,-0.8334195546234849,0.03295545297981061,0.8340698866527347,0.5512865422403038,-0.020262589267511465,-0.0012806595983546926,0.03866515635454642,0.999251402598501
514,1125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,1485,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,1806,1,-0.6664201936142156,-2.4343559643986175,0.4937527802252215,0.986171479647736,0.16511839708820017,-0.014203086721497817,-0.16527682060795196,0.9861879950227141,-0.01080791574752823,0.012222327892911491,0.01300589928079616,0.9998407179570034
514,2360,1,-1.6221599901774395,1.0942743097481513,0.8174001937456836,0.01577393358427784,-0.9992666861651793,0.034889438799434215,0.9986734964850316,0.014034857935025732,-0.049540591247033146,0.04901459412910368,0.03562460783228804,0.9981625403105222
514,2361,1,-0.7303948768648933,0.17275752405209094,0.5188075870313105,0.009086633411109183,-0.9991123467322786,0.041133340496138156,0.9980052976786711,0.006491276915918857,-0.0627956139336835,0.06247286529813949,0.041621892450007414,0.9971783988686882
514,2363,1,-0.3560728157125744,-0.8254979547735415,0.5017574788875747,-0.08870631475196157,-0.9950966174491105,0.04374827613134605,0.9947002313108838,-0.0907923013996242,-0.04825150605560602,0.05198691713498998,0.03923620710387756,0.9978766860183182
514,2369,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,2382,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,2635,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,197,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,203,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,204,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,321,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,322,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,323,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,324,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,445,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,645,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,787,1,1.5447743309722997,1.8850716785188302,2.048795357418051,0.9850267493104081,0.12822724692926263,0.11523921332563945,-0.11721802530304207,0.9882858211451184,-0.09772957724033421,-0.12642087520273582,0.08275813475701937,0.9885185144672372
515,1064,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1182,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1183,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1184,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1186,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1188,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1191,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1193,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,1194,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
515,2367,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,205,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,320,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,321,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,444,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,652,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,743,1,2.9808236014393827,-0.24985473136526964,2.35499364696725,0.09369136611959526,-0.9924040993172574,0.07972472372449509,0.9908158406998411,0.10078345645477188,0.09014801563704022,-0.09749819348537131,0.07054642842364324,0.9927322416964993
516,787,1,0.2724307468726207,-0.2828950728530451,2.2280442031373493,0.9890767156587438,0.08530563130403002,0.12020898389693462,-0.07651952518386411,0.9941742972883236,-0.07590934643971052,-0.1259841768133942,0.06588183269376242,0.9898421951571688
516,789,1,-1.232814754131725,-1.6280264800385975,1.7067857865401692,0.9939636722956583,0.0543683604603923,0.09529060571419286,-0.04765182853652134,0.9963090447083093,-0.07139741360541361,-0.09882065266762247,0.06642566381501494,0.9928857486101207
516,1180,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1183,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1184,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1192,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1193,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1194,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1217,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,1887,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,2367,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,2368,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,2696,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
516,2704,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,525,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,649,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,660,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,670,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,744,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,746,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,747,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,788,1,-0.7908286218564133,2.167991607026135,1.2467391774099306,0.9845910275017244,0.1577472821951231,0.07547385986651728,-0.1563140831703807,0.9874017199561177,-0.024571341646397214,-0.07839908140853317,0.012395095310357712,0.9968449957975138
517,806,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1135,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1148,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1154,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1179,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1180,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1221,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1232,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,1886,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,2063,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,2496,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
517,2497,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,286,1,0.004357952282206451,-0.13102969754838964,0.9326090220762808,0.9166642197842699,0.39893392472040745,0.02405061068804762,-0.39953494221016755,0.9162153219968386,0.030353149611650598,-0.009926636913568676,-0.037432705558127256,0.999249845851469
518,393,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,420,1,-0.29135507440001535,0.24571247838158322,0.5694192290834006,0.9998900313701016,0.009796433834940164,-0.011133510264731226,-0.009632429803716648,0.9998456976422923,0.014690037517801001,0.011275702318423739,-0.014581179318408032,0.9998301094420545
518,423,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,425,1,-1.3396205085899482,1.9476295066805898,0.556893579226108,0.9979338409748509,0.06422926092670056,-0.0016282131281420763,-0.06423159865433493,0.9979339991560043,-0.0014265562772850788,0.001533222583084766,0.001528191517328423,0.9999976569268536
518,427,1,-0.9247516468472574,1.865635468793128,0.9712424934063482,0.9981020198048258,0.061399948265188346,0.004733330176448118,-0.0615746725571329,0.9962246475860492,0.06119649697109848,-0.0009579984389042354,-0.06137180048755289,0.9981145146444405
518,428,1,-0.5418082182043245,0.7784557861852139,1.034491194382817,0.9994349465484365,0.03255241543655303,0.008374238291944685,-0.03312278752531963,0.9961886776170222,0.08069076486315443,-0.005715642070383595,-0.08092254838358968,0.996704004506267
518,429,1,1.3126552612091995,0.4236525021886707,0.8085573176075347,0.9999487507807705,0.009974804847759377,-0.001731785271267204,-0.009957362490129915,0.9999023597936207,0.009804173161905115,0.0018294108933795553,-0.0097864266919843,0.999950438326013
518,720,1,-0.03405401463624469,-0.085219656730606,0.4683968580107605,0.996031421167813,0.08878734244031183,-0.006181898479712693,-0.08858324609517694,0.9956798049143019,0.02783405462843794,0.00862650321207782,-0.027175980354061793,0.9995934421224099
518,784,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,786,1,-0.8478352160253367,-2.1827609847902454,0.6303461998184643,0.9992470328697047,0.03235992545989411,0.021405665729458095,-0.03321456936858229,0.9986128820071929,0.04085467257178518,-0.020053919386265398,-0.041534890315471425,0.9989357803201019
518,1870,1,-0.3808036482060172,1.1789257459991085,0.18248321041359983,0.99826596375208,0.0585366162001632,0.0062072681564366025,-0.05871959953471437,0.9976536621369396,0.035201975161000744,-0.004132099298647808,-0.03550542196042373,0.9993609411853148
518,1873,1,-0.07754586233726192,-1.9811817833059469,0.8617266086681905,0.9992486099546865,0.03867667424855819,0.002516023191052232,-0.03874953192138801,0.9983026960001895,0.043476441144905655,-0.0008302285831783183,-0.04354126810078034,0.9990512843156129
518,1889,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,2211,1,-0.9885508665561308,1.0564154926457148,0.6567520392786976,0.9907916816931367,0.1343980629280854,0.016401346556441213,-0.13454517547973122,0.990873387321783,0.008217423719398733,-0.015147251988872873,-0.010348477116668406,0.9998317207303193
518,2454,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,2479,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,2480,1,-0.40019789429898656,-1.3108219003208408,0.799629979512003,0.9983116540875776,0.058073867141127805,0.0011257300738166495,-0.05806031521146004,0.9971413863246232,0.04835344327092085,0.001685559393898669,-0.048337166175551664,0.9988296537726774
518,2483,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
518,2557,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,286,1,0.847244748570157,0.46975182619332206,1.3662388888548012,0.9033789701083944,0.42702119855228166,0.039488382505107916,-0.4255609310093847,0.9040269094810964,-0.04041337566305718,-0.05295592850968239,0.019703880862167816,0.9984024372539597
519,288,1,1.0036635589686134,-2.1869166369173567,0.8800506129147656,0.9862749272746054,0.16052840656236161,0.03863157408158777,-0.1595232973521531,0.9868013005577763,-0.02784799488971984,-0.04259208179190842,0.02130314305520316,0.9988654016756217
519,421,1,-0.030936261920722657,0.10800797242099691,1.4499927279304976,0.9992231130451245,0.01494223670050198,0.03646779289725064,-0.014276562696454574,0.9997279178917995,-0.018446407381970308,-0.036733501248653024,0.017911441877012015,0.9991645660930444
519,426,1,0.6062511433223103,0.6197981533277894,1.1040918928937262,0.9989851891877607,0.025810513451843202,0.03691082739314437,-0.02437496723750925,0.9989486010162473,-0.03882722627039603,-0.03787417003268358,0.03788812377295031,0.9985639875948366
519,636,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,783,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,1179,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,1868,1,0.9901569809060351,-1.599976310000472,0.7651565898513559,0.9985886284891085,-0.02834692776272317,0.04491328020370684,0.029103230736229002,0.9994438985290416,-0.016275615312003923,-0.04442694017097676,0.01755976592911972,0.9988582990632651
519,1869,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,1873,1,0.04768069708692528,-1.1828885500268018,1.309427670240057,0.997753625269944,0.05114266971587107,0.04326812446844921,-0.050471113483643484,0.9985896406892799,-0.016474107313478797,-0.04404963069544479,0.014253309874838057,0.9989276616418262
519,1874,1,-0.19508224908810196,-2.050435040970569,1.2226472505014583,0.9987147872139158,0.033520078189447244,0.03801549892394508,-0.032866501587736026,0.9993032014817559,-0.01768910912670469,-0.03858195010165337,0.016416938401738183,0.9991205719330711
519,2264,1,-1.2568392808756939,-2.369162006810159,0.9833629401825545,0.9993716726541294,0.0316544434671783,0.015945410163146875,-0.03228786886853341,0.9986302628167475,0.04117149147750134,-0.014620308492510226,-0.04166046561593841,0.9990248506339805
519,2272,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,2273,1,-0.31469276595107765,-1.9687569841184664,1.4309711473818738,0.9982770175555848,0.041498164233371916,0.04148371470332303,-0.03977471540797164,0.9983447726814182,-0.04154138748167014,-0.043138941045666325,0.03981980945393241,0.9982752198369501
519,2479,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,2480,1,1.5159699526266013,-0.8067022716107496,1.176224321823583,0.9958426935392349,0.08168655557657935,0.04030677812174705,-0.0812401465840013,0.9966149809874375,-0.012594373919306193,-0.04119912993658143,0.00926748668430263,0.9991079748370668
519,2482,1,0.6087448968992245,0.0003063972616322505,1.2984221062120103,0.9929319699603445,0.11174374146554285,0.039992990310198,-0.11128498371862122,0.993696482840459,-0.01352598939995166,-0.04125233847209018,0.008979768025027384,0.9991084066990933
519,2483,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,2484,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
519,2486,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,286,1,0.37643340551216375,-0.5857542900972281,0.12512143485459526,0.9212908066403441,0.38846082066854737,-0.017928759173535997,-0.38887430380705623,0.9202921502714908,-0.04288512547787503,-0.00015949470609579608,0.046481705586117056,0.9989191286621978
520,318,1,0.12259584769974963,6.196504888964213,-0.002941104246380055,-0.9978546240905947,0.03791757070658383,0.053370469482003746,-0.034747748532932936,-0.9976461022922086,0.05911724412602746,0.055486423140353326,0.057135911762003805,0.9968233265901307
520,421,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,422,1,-0.4185753403345038,1.8843603072943957,-0.11998983554238984,0.9984665187809862,0.052433907554409506,-0.017756582214885706,-0.05372150366939752,0.9951727885399011,-0.0821286855685421,0.013364539531059722,0.08295665306829339,0.9964635381160866
520,423,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,785,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,1805,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,1811,1,5.869590894703833,-1.8644354854249747,-0.19080264989554419,0.5896299463443007,-0.8065155468212956,0.043234235387756864,0.8074526650107958,0.5873718176908329,-0.05490484085697769,0.018887036320721487,0.06728313695209047,0.9975551410026947
520,1812,1,2.594149498674748,-4.708808761899618,-0.03633092211311406,0.8543983346896337,-0.5192343887626543,0.01997836844823376,0.5188159326864432,0.8503115370864939,-0.08831940833305107,0.02887063681799309,0.08582505126055641,0.9958918349428549
520,1869,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,1872,1,-0.03802278666957511,-1.7974592460991938,0.09847478842884327,0.9993634233610651,0.03364100506550138,-0.01187564003477637,-0.03408599786984042,0.9986379259032713,-0.039502375837788095,0.01053056490744456,0.039882022589075715,0.9991489035558887
520,1893,1,-1.0289299129658465,-3.6215159642857557,0.31331312783720167,0.9999144476438806,-0.012466122144192668,-0.0039614633305595035,0.012201914459078983,0.9980701925416166,-0.060885170965300384,0.004712820447101566,0.06083162465877931,0.998136915841112
520,2421,1,5.505935444375499,-4.911261828051592,-0.6085125807255782,0.6873851304899599,-0.7246157613308671,0.049332350564196575,0.7261603133657532,0.6843734117138287,-0.06575889773806785,0.013888184685266848,0.08102488364732388,0.9966153152325553
520,2478,1,-1.8149412871902488,-0.09572091120364878,-0.04143302071177479,0.9983253264288412,0.05390223775725513,-0.0210021754946459,-0.054488861245128105,0.9981093001516761,-0.028439215019771476,0.019429529354998268,0.029535973244366943,0.9993748644395412
520,2479,1,-0.4501790124706011,0.15613452972061573,0.2699161519512163,0.9949448427897862,0.09918042586490276,-0.015748108815469286,-0.09950959285479855,0.9947997318968523,-0.02171023601490961,0.01351298397392502,0.023167575255243805,0.9996402666564173
520,2480,1,-0.6111118385995338,-1.5595928034719648,0.12274393056840283,0.9984881571021084,0.05331440411015235,-0.013378132949511548,-0.05374982778815947,0.9979538521542759,-0.03462751771619102,0.011504613838744633,0.03529423869162352,0.9993107427500217
520,2481,1,0.1243256506682669,-1.2355448172546457,-0.15982828959458995,0.9978540887806985,0.06477342429505627,-0.009571886372830142,-0.06518860427537244,0.996490421530131,-0.052509862610092314,0.006137049475981411,0.0530211590197206,0.9985745306785744
520,2482,1,0.47131865082270163,-2.106851033143046,0.2374527582527335,0.9987995440777577,0.04742626176752373,-0.012256445031956775,-0.04783134387160126,0.9982351935612415,-0.03519461434918282,0.010565665785916695,0.03573860700292321,0.9993053180464873
520,2503,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
520,2543,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
521,315,1,-1.8369279403110965,5.58091396815641,1.3688107082912369,-0.9997483814608998,0.021274905876812113,0.0071100032520290055,-0.021616141830718222,-0.9984145204459693,-0.05197295234061354,0.0059930108180572235,-0.0521135658209856,0.9986231822257866
521,421,1,-1.3506185382515234,2.38315278243678,1.6070017018382703,0.9976954753069309,0.06457075454618316,0.02084121420200442,-0.06558603479721214,0.996470178411115,0.052399003586897176,-0.017384205235101497,-0.05364514138910777,0.9984087280336078
521,425,1,-0.05104364853042887,1.9891429652390784,1.306749299652753,0.9968796728445138,0.07503517363290631,0.024507969872972424,-0.07529080863198157,0.9971146454865265,0.00967873399889071,-0.02371101020532989,-0.011493758052027578,0.9996527804797446
521,426,1,-0.2560912330219425,0.5210256737067923,1.3619145381440139,0.9997572888527921,0.009937345813048976,0.019662465356779506,-0.010573697592023111,0.9994148596234431,0.032528991424357376,-0.019327708217663057,-0.03272900123812748,0.9992773649858219
521,427,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
